customer_id,age,tenure,credit_score,balance,salary,number_of_products,has_card,is_active,has_complained,satisfaction_score,points_earned,clv_estimated,is_female,geography,cardtype,age_bucket,credit_bucket,balance_bucket,clv_bucket,churn_risk,has_churned,rf_churn_prob,rf_predicted_churn
15609704,33,4,608,0.0,79304.38,1,1,0,1,2,820,1189.5657,1,France,Diamond,Adult,Medium,Zero,Low,Churned,1,0.5118004581075809,1
15757628,40,10,571,112896.86,121402.53,1,1,1,0,2,305,16424.93809,0,France,Gold,Adult,Low,Medium,High,Medium Risk,0,0.3880871534099468,0
15633586,39,7,595,120962.13,23305.01,1,0,0,0,3,359,10236.29064,1,France,Diamond,Adult,Low,Medium,High,Medium Risk,0,0.5231738022144679,1
15565796,48,10,745,96048.55,74510.65,1,1,0,0,1,701,13024.19195,0,Germany,Platinum,Middle,Medium,Medium,High,High Risk,0,0.7612905405947399,1
15717935,21,3,589,0.0,55601.44,2,0,1,0,1,427,667.21728,1,France,Silver,Adult,Low,Zero,Low,Low Risk,0,0.1074977216485209,0
15577700,37,10,749,185063.7,134526.87,2,1,1,0,5,765,24796.39371,0,France,Platinum,Adult,Medium,High,High,Low Risk,0,0.24696270094928074,0
15747345,22,6,678,118064.93,195424.01,2,1,1,0,3,749,12368.44931,1,France,Gold,Adult,Medium,Medium,High,Low Risk,0,0.23703596108992037,0
15678317,46,2,603,0.0,59563.49,2,1,1,0,5,541,536.07141,0,France,Silver,Middle,Medium,Zero,Low,High Risk,0,0.16648575400894472,0
15698335,73,8,504,0.0,34595.58,1,1,1,0,3,672,934.08066,1,France,Gold,Senior,Low,Zero,Low,Medium Risk,0,0.47201120077996334,0
15768451,40,5,739,149131.03,60036.99,3,1,1,1,4,335,10028.52762,0,Germany,Gold,Adult,Medium,Medium,High,Churned,1,0.6861882583029616,1
15753213,34,7,604,0.0,193021.49,2,1,0,0,2,457,4632.51576,1,France,Silver,Adult,Medium,Zero,Medium,Medium Risk,0,0.1804693371848935,0
15769645,35,3,612,0.0,48108.72,1,1,1,0,4,334,577.30464,1,France,Gold,Adult,Medium,Zero,Low,Medium Risk,0,0.44081269011364216,0
15657565,44,6,629,125512.98,79082.76,2,0,0,0,5,690,10446.64656,1,Spain,Platinum,Adult,Medium,Medium,High,Medium Risk,0,0.6263818838098232,1
15620323,42,3,652,83492.07,37914.12,2,1,0,0,1,343,3794.65224,1,Spain,Platinum,Adult,Medium,Medium,Medium,Medium Risk,0,0.4365799914966935,0
15679983,34,7,565,0.0,74593.84,1,0,0,0,5,564,1790.25216,0,France,Silver,Adult,Low,Zero,Low,Medium Risk,0,0.4196109684279567,0
15812616,49,10,707,0.0,82967.97,1,1,0,1,2,489,2737.94301,1,France,Platinum,Middle,Medium,Zero,Low,Churned,1,0.8658312214106789,1
15601796,30,1,645,125739.26,193441.23,1,1,1,0,2,788,3675.43258,0,France,Silver,Adult,Medium,Medium,Medium,Medium Risk,0,0.23791846700530148,0
15729489,34,8,762,98592.88,191790.29,1,0,1,1,3,279,14051.69703,1,Germany,Diamond,Adult,High,Medium,High,Churned,1,0.44027494055582983,0
15613216,39,1,639,141789.15,92455.96,1,1,0,0,3,422,3390.51876,1,Spain,Platinum,Adult,Medium,Medium,Medium,Medium Risk,0,0.4947926524527537,0
15657937,22,0,709,112949.71,155231.55,1,0,0,0,1,925,1595.19175,0,Germany,Silver,Adult,Medium,Medium,Low,High Risk,0,0.29134830807195394,0
15815428,34,3,823,105057.33,9217.92,1,1,0,0,2,329,4312.90824,0,France,Platinum,Adult,High,Medium,Medium,Medium Risk,0,0.3645297917966034,0
15640409,46,0,817,89087.89,87941.85,1,0,1,1,1,788,1154.70445,1,Germany,Silver,Middle,High,Medium,Low,Churned,1,0.614810634972627,1
15699492,27,2,665,147435.96,187508.06,1,0,0,0,1,258,6110.65134,1,Germany,Diamond,Adult,Medium,Medium,Medium,Medium Risk,0,0.4040220500596886,0
15623536,39,0,646,154439.86,171519.06,1,1,0,0,4,422,2058.95578,0,Germany,Gold,Adult,Medium,High,Low,Medium Risk,0,0.4649623581283958,0
15707551,30,8,568,73054.37,27012.0,2,1,1,0,5,560,7304.2173,0,France,Platinum,Adult,Low,Medium,Medium,Low Risk,0,0.14905645631325767,0
15577999,62,1,850,124678.35,70916.0,1,1,0,1,4,616,2919.063,1,France,Gold,Senior,High,Medium,Low,Churned,1,0.8803920361880531,1
15788775,40,8,473,152576.25,73073.68,2,1,0,0,4,310,15704.85186,0,Germany,Diamond,Adult,Low,High,High,Medium Risk,0,0.4614561219252943,0
15758362,41,9,731,152243.57,88783.59,1,1,1,0,4,291,17887.8647,1,France,Platinum,Adult,Medium,High,High,Medium Risk,0,0.4308119163232108,0
15807961,25,4,619,0.0,145524.36,1,1,0,0,4,629,2182.8654,0,France,Diamond,Adult,Medium,Zero,Low,Medium Risk,0,0.3692572000442446,0
15710978,42,2,715,88120.97,21333.22,2,1,1,0,1,577,2835.62808,0,Germany,Diamond,Adult,Medium,Medium,Low,Medium Risk,0,0.273460193749549,0
15703541,51,9,772,143930.92,46675.51,1,0,1,1,1,937,15793.3573,1,Germany,Diamond,Middle,High,Medium,High,Churned,1,0.6780739337969092,1
15626474,31,1,686,0.0,4802.25,2,1,0,0,2,522,28.8135,1,France,Platinum,Adult,Medium,Zero,Low,Medium Risk,0,0.20016693740107655,0
15608344,29,7,749,137059.05,102975.72,3,1,0,1,5,859,13436.14128,1,Germany,Silver,Adult,Medium,Medium,High,Churned,1,0.7252748904562578,1
15768367,27,7,781,186558.55,175071.29,1,1,1,1,2,403,19126.39496,1,France,Gold,Adult,High,High,High,Churned,1,0.5032819547937357,1
15806210,66,5,675,115654.47,131970.86,2,1,1,0,2,785,9314.74368,0,Spain,Gold,Senior,Medium,Medium,Medium,Medium Risk,0,0.40180812853646797,0
15697702,29,2,730,0.0,14174.09,2,1,0,0,4,523,127.56681,0,Spain,Gold,Adult,Medium,Zero,Low,Medium Risk,0,0.09784342857344824,0
15689152,38,3,683,126152.84,15378.75,1,0,0,0,4,611,5230.6586,0,Spain,Platinum,Adult,Medium,Medium,Medium,Medium Risk,0,0.4209436868102652,0
15568573,51,7,554,105701.91,179797.79,1,0,1,1,1,999,12771.29976,1,Germany,Diamond,Middle,Low,Medium,High,Churned,1,0.7643094618822065,1
15689598,46,6,722,0.0,93917.68,1,1,1,1,3,747,1972.27128,0,France,Gold,Middle,Medium,Zero,Low,Churned,1,0.6075977124359582,1
15713374,67,9,689,157094.78,99490.01,1,1,1,0,2,670,18694.1783,0,Germany,Gold,Senior,Medium,High,High,Medium Risk,0,0.36902736933395675,0
15679733,40,2,796,113228.38,46415.09,2,1,1,0,1,233,3814.58721,0,Germany,Platinum,Adult,High,Medium,Medium,Medium Risk,0,0.3534009492462278,0
15759274,32,10,447,0.0,151815.76,1,1,1,0,4,600,5009.92008,1,France,Gold,Adult,Low,Zero,Medium,Medium Risk,0,0.29670139040870525,0
15607748,37,8,498,108432.88,14865.05,2,1,1,0,3,457,10160.31555,0,Germany,Diamond,Adult,Low,Medium,High,Medium Risk,0,0.2746883482631192,0
15607577,27,8,663,0.0,188007.99,1,1,1,0,1,299,5076.21573,0,Spain,Gold,Adult,Medium,Zero,Medium,Medium Risk,0,0.3077168736292696,0
15813697,44,2,498,120702.67,98175.74,2,1,1,0,3,556,4504.66176,1,Germany,Platinum,Adult,Low,Medium,Medium,Medium Risk,0,0.49987057115152084,0
15801125,32,1,627,0.0,106851.7,1,1,0,0,5,293,641.1102,1,France,Gold,Adult,Medium,Zero,Low,Medium Risk,0,0.4389021422363429,0
15777855,45,7,649,0.0,75204.21,2,0,1,0,1,873,1804.90104,0,France,Diamond,Adult,Medium,Zero,Low,Medium Risk,0,0.21012575047493465,0
15635396,29,9,738,139106.19,141872.05,1,1,0,1,5,615,18166.7805,1,Germany,Silver,Adult,Medium,Medium,High,Churned,1,0.5056252638469755,1
15698031,39,6,587,101851.8,7103.71,2,1,0,0,2,659,7278.80391,1,Germany,Diamond,Adult,Low,Medium,Medium,High Risk,0,0.43971802888222666,0
15678944,32,6,655,130935.56,9241.83,1,1,0,1,4,515,9359.56763,1,Germany,Platinum,Adult,Medium,Medium,Medium,Churned,1,0.45839168181641377,0
15718507,37,3,647,116509.99,149517.71,1,1,1,1,1,529,6454.61212,0,Germany,Gold,Adult,Medium,Medium,Medium,Churned,1,0.32062466125430816,0
15808334,37,1,776,93124.04,196079.32,2,1,1,0,1,232,3038.95672,1,Germany,Diamond,Adult,High,Medium,Medium,Medium Risk,0,0.29087741963804215,0
15804709,35,5,688,111578.18,166165.93,1,0,0,1,1,384,9685.67754,0,Germany,Platinum,Adult,Medium,Medium,Medium,Churned,1,0.33599103218629295,0
15645835,32,9,605,0.0,55724.24,2,1,1,0,5,446,1671.7272,0,France,Silver,Adult,Medium,Zero,Low,Low Risk,0,0.04501571150377653,0
15738166,39,10,596,86546.29,131768.98,1,0,1,0,3,890,13868.46824,1,France,Diamond,Adult,Low,Medium,High,Medium Risk,0,0.4260039571540786,0
15675360,33,8,427,0.0,13858.95,1,1,1,0,4,959,374.19165,0,France,Silver,Adult,Low,Zero,Low,Medium Risk,0,0.30780933644687847,0
15793042,39,2,629,129669.32,82774.07,2,1,0,0,4,716,4635.04623,0,France,Diamond,Adult,Medium,Medium,Medium,Medium Risk,0,0.28159874204623186,0
15630106,29,2,496,0.0,55389.59,2,1,0,0,1,382,498.50631,0,Spain,Diamond,Adult,Low,Zero,Low,Medium Risk,0,0.0744332970715546,0
15810385,36,2,717,164557.95,82336.73,1,0,1,0,2,321,5677.76907,1,Spain,Gold,Adult,Medium,High,Medium,Medium Risk,0,0.3285919968968236,0
15578211,23,6,777,0.0,163225.48,2,1,1,0,4,605,3427.73508,0,France,Platinum,Adult,High,Zero,Medium,Low Risk,0,0.04660912616799497,0
15572792,35,8,535,118989.92,135536.72,1,1,1,0,5,895,14368.58424,0,Spain,Diamond,Adult,Low,Medium,High,Medium Risk,0,0.18595114678265706,0
15620030,29,1,744,0.0,82422.97,1,0,0,0,4,294,494.53782,0,France,Gold,Adult,Medium,Zero,Low,Medium Risk,0,0.34046063277281563,0
15783541,31,5,755,0.0,194660.78,2,0,1,0,4,535,3503.89404,0,France,Diamond,Adult,High,Zero,Medium,Low Risk,0,0.11942367202898094,0
15679284,45,6,593,79259.75,55347.28,1,1,0,0,2,255,6710.47538,1,Spain,Gold,Adult,Low,Medium,Medium,Medium Risk,0,0.7406697727525391,1
15582910,38,4,514,112230.38,16717.11,1,1,0,1,1,336,5862.27565,0,France,Gold,Adult,Low,Medium,Medium,Churned,1,0.5260526123946263,1
15688337,40,9,721,118129.87,160277.65,1,1,1,0,4,236,16621.3165,0,France,Diamond,Adult,Medium,Medium,High,Medium Risk,0,0.40090500140032487,0
15734970,38,7,835,86824.09,175905.97,1,0,0,0,2,348,11167.67048,0,Spain,Gold,Adult,High,Medium,High,Medium Risk,0,0.3842873297648532,0
15759140,64,10,682,128306.7,66040.83,1,0,1,0,4,457,16293.08439,1,France,Platinum,Senior,Medium,Medium,High,Medium Risk,0,0.5117753258597877,1
15643042,40,2,590,117641.43,92198.05,2,0,0,0,5,574,4359.02535,1,Germany,Diamond,Adult,Low,Medium,Medium,High Risk,0,0.4084506223844307,0
15773868,37,3,653,125734.2,134625.09,2,1,0,1,1,389,6644.86908,1,Germany,Diamond,Adult,Medium,Medium,Medium,Churned,1,0.46648464328919936,0
15615820,49,8,837,103302.37,50974.57,1,1,1,0,3,999,10673.52669,0,France,Platinum,Middle,High,Medium,High,High Risk,0,0.4589167834114025,0
15730273,27,8,841,0.0,171922.72,1,1,0,0,3,696,4641.91344,0,France,Silver,Adult,High,Zero,Medium,Medium Risk,0,0.3366505003426291,0
15724890,36,4,584,82696.09,83058.14,2,0,0,0,5,925,5380.6766,0,Spain,Platinum,Adult,Low,Medium,Medium,Medium Risk,0,0.2623822093447201,0
15765952,29,4,769,145471.37,188382.77,1,1,0,0,3,378,10099.31005,0,France,Platinum,Adult,High,Medium,High,Medium Risk,0,0.35172093648646485,0
15685920,34,2,599,101506.66,198030.24,1,0,0,0,3,447,4827.47196,0,Spain,Platinum,Adult,Low,Medium,Medium,Medium Risk,0,0.3101018545118466,0
15663263,47,5,698,156265.31,1055.66,2,0,0,0,1,630,9394.92048,0,France,Silver,Middle,Medium,High,Medium,High Risk,0,0.6715175282594015,1
15568953,27,1,477,128554.98,133173.19,1,1,1,0,1,248,3370.13874,0,France,Platinum,Adult,Low,Medium,Medium,Medium Risk,0,0.30016310237618016,0
15643361,34,8,477,139959.55,189875.83,2,1,1,0,4,362,17723.00691,0,Germany,Diamond,Adult,Low,Medium,High,Medium Risk,0,0.24192719047823022,0
15699486,34,7,745,132944.53,31802.92,1,1,1,0,1,720,11398.83248,0,Spain,Platinum,Adult,Medium,Medium,High,Medium Risk,0,0.24506663951300722,0
15747854,35,3,749,0.0,132649.85,3,1,1,0,3,574,1591.7982,1,France,Silver,Adult,Medium,Zero,Low,High Risk,0,0.5138849883256361,1
15691785,61,1,850,0.0,53067.83,1,1,0,1,2,372,318.40698,0,France,Gold,Senior,High,Zero,Low,Churned,1,0.8467378698070641,1
15709004,22,5,528,93547.23,961.57,2,0,1,0,4,525,5630.14206,0,Germany,Diamond,Adult,Low,Medium,Medium,Medium Risk,0,0.1350518463899983,0
15652218,33,2,750,152302.72,71333.44,1,1,0,0,3,971,5211.08256,0,France,Platinum,Adult,High,High,Medium,Medium Risk,0,0.3589768671627298,0
15697127,31,2,543,147674.26,16658.76,1,1,1,0,3,985,4580.15664,1,France,Diamond,Adult,Low,Medium,Medium,Medium Risk,0,0.219315150432801,0
15658486,59,3,579,148021.12,74878.22,1,1,1,0,2,360,6819.38344,1,Spain,Silver,Middle,Low,Medium,Medium,High Risk,0,0.6017085870209898,1
15694160,37,0,624,0.0,112104.55,2,0,0,0,5,925,336.31365,0,France,Gold,Adult,Medium,Zero,Low,Medium Risk,0,0.1461727701095544,0
15685290,46,5,595,142360.62,48421.4,2,1,0,1,5,973,9413.2224,0,Germany,Diamond,Middle,Low,Medium,Medium,Churned,1,0.706470710885662,1
15701042,27,2,596,151027.56,170320.58,1,1,0,0,2,993,6063.71202,1,Germany,Platinum,Adult,Low,High,Medium,Medium Risk,0,0.38560599520249,0
15680449,44,2,431,138843.7,37688.31,1,1,0,1,5,777,4504.50579,1,Germany,Platinum,Adult,Low,Medium,Medium,Churned,1,0.7357190258397166,1
15599860,26,8,647,109958.15,136592.24,1,1,1,1,2,271,13584.22398,1,Spain,Gold,Adult,Medium,Medium,High,Churned,1,0.4131100259611962,0
15723169,31,9,640,138857.59,48640.77,1,1,0,0,1,686,15344.9821,1,France,Silver,Adult,Medium,Medium,High,Medium Risk,0,0.4277093564881182,0
15803842,45,3,752,105426.5,89773.45,2,0,1,0,2,244,5294.3414,1,Germany,Silver,Adult,High,Medium,Medium,Medium Risk,0,0.5829458373293405,1
15728224,41,9,710,149155.53,42131.26,2,1,0,1,5,407,16179.4908,1,Germany,Diamond,Adult,Medium,Medium,High,Churned,1,0.4446450407145104,0
15644174,27,4,638,135096.05,186523.72,1,1,1,1,2,995,9552.6583,0,Germany,Diamond,Adult,Medium,Medium,Medium,Churned,1,0.3704626284161717,0
15707110,28,2,660,170890.05,41758.9,2,1,0,0,3,558,5502.5316,0,Germany,Diamond,Adult,Medium,High,Medium,Medium Risk,0,0.2511310387576863,0
15765415,45,4,609,89122.3,199256.98,1,1,1,0,3,573,7444.9697,1,Spain,Diamond,Adult,Medium,Medium,Medium,Medium Risk,0,0.6689406996513294,1
15756751,54,0,596,78126.28,153482.91,1,1,1,1,2,479,1241.71153,1,Spain,Platinum,Middle,Low,Medium,Low,Churned,1,0.7004383042473171,1
15795151,38,3,705,123894.43,21177.1,1,1,0,0,4,319,5209.9024,1,France,Platinum,Adult,Medium,Medium,Medium,Medium Risk,0,0.4645019293377159,0
15632859,36,7,444,0.0,138743.86,2,0,1,0,5,488,3329.85264,0,France,Gold,Adult,Low,Zero,Medium,Low Risk,0,0.11398502137095562,0
15584037,58,5,727,106913.43,25881.0,1,1,0,1,2,557,6880.6638,0,Germany,Diamond,Middle,Medium,Medium,Medium,Churned,1,0.8780262697005771,1
15621409,32,4,496,127845.83,66469.2,1,1,0,0,4,512,7389.3295,0,France,Silver,Adult,Low,Medium,Medium,Medium Risk,0,0.3795482674200298,0
15581102,22,8,554,0.0,142670.61,2,0,1,0,4,540,3852.10647,1,France,Silver,Adult,Low,Zero,Medium,Low Risk,0,0.10618365747430744,0
15578096,26,7,537,106397.75,103563.23,1,0,0,0,3,445,10997.33752,0,France,Diamond,Adult,Low,Medium,High,Medium Risk,0,0.300002033352679,0
15669887,51,3,839,0.0,69101.23,1,1,1,1,5,704,829.21476,1,France,Platinum,Middle,High,Zero,Low,Churned,1,0.6449968150961538,1
15621834,43,0,700,0.0,59475.35,2,1,0,0,4,997,178.42605,1,Spain,Silver,Adult,Medium,Zero,Low,Medium Risk,0,0.36015449101149277,0
15655341,35,5,458,166492.48,135287.74,1,1,0,0,3,603,12424.72812,1,Spain,Silver,Adult,Low,High,High,Medium Risk,0,0.3551757666158985,0
15685314,28,2,850,0.0,38773.74,2,1,1,0,2,887,348.96366,1,France,Platinum,Adult,High,Zero,Low,Low Risk,0,0.140596582805856,0
15653997,31,6,699,114493.68,138396.32,1,0,0,0,4,351,10920.88032,0,Spain,Diamond,Adult,Medium,Medium,High,Medium Risk,0,0.3012587704368889,0
15629551,44,9,615,126104.98,110718.02,2,0,1,0,3,684,15932.0386,1,Germany,Silver,Adult,Medium,Medium,High,Medium Risk,0,0.5439701696028806,1
15651264,51,4,850,124425.99,118545.49,1,0,0,1,1,950,7999.48185,0,Germany,Gold,Middle,High,Medium,Medium,Churned,1,0.8126006541912484,1
15760825,40,1,604,0.0,123207.17,2,1,0,0,1,940,739.24302,1,France,Platinum,Adult,Medium,Zero,Low,Medium Risk,0,0.2504636899522592,0
15597394,34,0,668,0.0,99984.86,1,0,0,0,1,865,299.95458,0,Spain,Gold,Adult,Medium,Zero,Low,Medium Risk,0,0.2837221324455285,0
15740383,38,10,594,0.0,58332.91,2,1,0,0,3,827,1924.98603,1,Spain,Platinum,Adult,Low,Zero,Low,Medium Risk,0,0.22089830827348617,0
15670562,30,3,470,101140.76,50906.65,1,1,1,0,3,437,4656.5102,0,France,Silver,Adult,Low,Medium,Medium,Medium Risk,0,0.20852280784121252,0
15698117,41,0,701,150844.94,127623.36,1,0,1,0,4,399,1891.31948,0,Germany,Gold,Adult,Medium,High,Low,Medium Risk,0,0.3683221489776594,0
15694805,35,1,664,115024.5,169665.79,1,0,1,0,2,678,3318.48474,0,Spain,Diamond,Adult,Medium,Medium,Medium,Medium Risk,0,0.2172462861420857,0
15746802,30,6,477,131286.46,194144.45,1,1,0,0,2,325,13267.08565,1,France,Diamond,Adult,Low,Medium,High,Medium Risk,0,0.4142318115090373,0
15589428,42,9,756,0.0,35673.42,2,1,0,0,2,752,1070.2026,1,France,Diamond,Adult,High,Zero,Low,Medium Risk,0,0.2972616677096349,0
15790267,40,7,625,141267.67,177397.49,1,0,1,0,2,358,15558.95336,1,France,Diamond,Adult,Medium,Medium,High,Medium Risk,0,0.5713011791115381,1
15665402,73,5,703,137761.55,159677.46,1,1,1,0,5,416,11139.88728,0,Spain,Gold,Senior,Medium,Medium,High,Medium Risk,0,0.34295648527141814,0
15642093,30,7,646,0.0,153566.97,2,1,0,0,1,801,3685.60728,0,France,Platinum,Adult,Medium,Zero,Medium,Medium Risk,0,0.0677367943182449,0
15666181,33,0,650,98064.97,52411.99,1,1,0,0,1,262,1137.88567,0,France,Gold,Adult,Medium,Medium,Low,Medium Risk,0,0.393063967508353,0
15602554,31,9,664,114519.57,79222.02,2,0,1,0,4,399,13828.6176,1,France,Silver,Adult,Medium,Medium,High,Low Risk,0,0.2237041079169261,0
15724251,29,6,682,101012.77,32589.89,1,0,0,1,4,937,7755.28159,1,Germany,Gold,Adult,Medium,Medium,Medium,Churned,1,0.38536930163998945,0
15740147,44,10,725,0.0,93777.61,1,0,1,0,5,696,3094.66113,1,France,Silver,Adult,Medium,Zero,Medium,Medium Risk,0,0.5362550935405817,1
15718289,46,3,553,82291.1,112549.99,1,1,0,1,1,880,4642.24388,0,Germany,Diamond,Middle,Low,Medium,Medium,Churned,1,0.7795371212444256,1
15763148,39,9,576,84719.98,191063.36,1,0,0,0,5,724,14203.8988,0,France,Gold,Adult,Low,Medium,High,Medium Risk,0,0.42471854930049824,0
15685245,56,5,608,0.0,153810.41,2,0,1,0,1,921,2768.58738,1,Spain,Diamond,Middle,Medium,Zero,Low,High Risk,0,0.3926257943863563,0
15626985,39,0,850,104386.53,105886.77,1,1,0,0,1,514,1361.52561,1,France,Silver,Adult,High,Medium,Low,Medium Risk,0,0.5426453160602993,1
15585823,31,8,627,128131.73,96131.47,1,1,0,0,3,757,14127.40539,0,France,Platinum,Adult,Medium,Medium,High,Medium Risk,0,0.3831732979276125,0
15728167,44,2,667,122806.95,15120.86,1,0,0,0,5,236,3820.29624,0,France,Silver,Adult,Medium,Medium,Medium,Medium Risk,0,0.7152954179581026,1
15762928,44,8,548,0.0,16989.77,1,1,0,0,1,693,458.72379,0,Spain,Silver,Adult,Low,Zero,Low,Medium Risk,0,0.6966328602709931,1
15751774,76,4,774,112510.89,143133.18,1,1,1,0,3,914,7772.5422,0,France,Diamond,Senior,High,Medium,Medium,Medium Risk,0,0.36626512273722006,0
15654733,57,3,794,117056.46,93336.93,1,1,0,1,3,669,5802.30156,0,Germany,Gold,Middle,High,Medium,Medium,Churned,1,0.8826508493389214,1
15809777,55,7,497,131778.66,9972.64,1,1,1,0,5,605,10781.63616,1,Germany,Gold,Middle,Low,Medium,High,High Risk,0,0.6311961501849038,1
15744200,36,1,587,70784.27,30579.82,1,1,0,0,3,509,1599.16432,1,France,Platinum,Adult,Low,Medium,Low,Medium Risk,0,0.417717641936794,0
15720713,29,10,850,0.0,199775.67,2,1,1,0,5,335,6592.59711,1,France,Platinum,Adult,High,Zero,Medium,Low Risk,0,0.15800696337213077,0
15695356,46,5,722,0.0,179908.71,2,1,0,0,2,310,3238.35678,0,France,Platinum,Middle,Medium,Zero,Medium,High Risk,0,0.3638068858306356,0
15653315,35,1,555,0.0,101667.0,2,1,0,0,4,417,610.002,1,Spain,Silver,Adult,Low,Zero,Low,Medium Risk,0,0.22147851716914818,0
15604792,38,6,609,140752.06,171430.16,2,0,1,0,2,765,13452.67756,0,Germany,Platinum,Adult,Medium,Medium,High,Medium Risk,0,0.21899511468434635,0
15704819,39,6,734,92126.26,112973.34,2,0,0,0,5,872,8821.27834,1,Spain,Silver,Adult,Medium,Medium,Medium,Medium Risk,0,0.37046166234456374,0
15670859,39,7,718,93148.74,190746.38,2,1,1,0,2,721,12029.81232,1,Germany,Diamond,Adult,Medium,Medium,High,Medium Risk,0,0.3651699208291537,0
15602797,49,5,645,110132.55,187689.91,3,0,1,1,3,390,9986.37138,1,Spain,Gold,Middle,Medium,Medium,Medium,Churned,1,0.8871923933222644,1
15662533,23,6,598,0.0,153229.19,2,1,0,0,2,737,3217.81299,1,Spain,Gold,Adult,Low,Zero,Medium,Medium Risk,0,0.13643145422140107,0
15778154,50,4,628,122227.71,14217.77,1,0,1,1,4,720,6324.65205,0,Germany,Silver,Middle,Medium,Medium,Medium,Churned,1,0.7616789966109966,1
15806230,40,2,629,121647.54,64849.74,2,1,1,1,1,290,4233.07386,0,Germany,Silver,Adult,Medium,Medium,Medium,Churned,1,0.41488357330393727,0
15662884,58,1,739,110597.76,160122.66,1,0,1,1,2,831,3172.69116,0,Germany,Platinum,Middle,Medium,Medium,Medium,Churned,1,0.6494700257502014,1
15750778,60,2,653,120731.39,138160.11,4,1,1,1,4,663,4865.38269,1,France,Gold,Middle,Medium,Medium,Medium,Churned,1,0.833814426002603,1
15717185,28,8,711,0.0,64286.39,2,1,1,0,2,997,1735.73253,0,France,Gold,Adult,Medium,Zero,Low,Low Risk,0,0.05569564850035518,0
15677804,38,1,783,0.0,80178.54,3,1,1,1,3,534,481.07124,0,Spain,Silver,Adult,High,Zero,Low,Churned,1,0.5368409915155827,1
15568915,38,6,681,153722.47,101319.76,1,1,0,0,2,580,12888.28786,0,France,Platinum,Adult,Medium,High,High,Medium Risk,0,0.42974077940788846,0
15736495,34,8,712,114088.32,92794.61,1,1,0,0,4,319,12773.40327,0,France,Diamond,Adult,Medium,Medium,High,Medium Risk,0,0.33882328382783966,0
15737354,48,7,554,0.0,63708.07,2,1,1,0,4,659,1528.99368,1,France,Silver,Middle,Low,Zero,Low,High Risk,0,0.2781222173592648,0
15667889,37,6,611,0.0,110782.88,2,1,0,0,5,501,2326.44048,1,France,Diamond,Adult,Medium,Zero,Low,Medium Risk,0,0.14233439618079807,0
15577831,41,4,560,152532.3,10779.69,1,0,0,0,3,459,7788.31035,0,Germany,Diamond,Adult,Low,High,Medium,Medium Risk,0,0.5198557232531965,1
15729836,32,1,646,0.0,183289.22,2,1,0,0,3,307,1099.73532,0,Spain,Diamond,Adult,Medium,Zero,Low,Medium Risk,0,0.1974117007410576,0
15775293,34,3,680,143292.95,66526.01,1,1,0,0,1,694,6530.03012,0,France,Silver,Adult,Medium,Medium,Medium,Medium Risk,0,0.4474687238920684,0
15697597,26,1,631,149144.61,123697.95,1,0,1,0,3,887,3725.0799,0,France,Platinum,Adult,Medium,Medium,Medium,Medium Risk,0,0.16702960256349594,0
15639669,36,9,746,127157.04,155700.15,1,1,1,0,3,948,17386.7085,0,France,Silver,Adult,Medium,Medium,High,Medium Risk,0,0.20305180045020033,0
15631392,43,9,654,84673.17,82081.35,2,0,1,0,5,531,10929.7575,0,Germany,Silver,Adult,Medium,Medium,High,Medium Risk,0,0.3768102573165959,0
15580935,33,9,687,135962.4,121747.96,2,1,0,0,1,493,17248.6788,0,Germany,Platinum,Adult,Medium,Medium,High,Medium Risk,0,0.27924693742286005,0
15590344,32,3,708,151691.44,172810.51,2,1,1,0,5,463,8141.38372,0,Germany,Silver,Adult,Medium,High,Medium,Medium Risk,0,0.12412719186726673,0
15653306,32,0,679,88335.05,159584.81,1,0,0,0,5,641,1362.10493,1,Germany,Diamond,Adult,Medium,Medium,Low,Medium Risk,0,0.3788181900830566,0
15805025,45,7,636,139859.23,108402.54,1,1,1,0,3,393,13790.39936,1,France,Gold,Adult,Medium,Medium,High,Medium Risk,0,0.6253954464950449,1
15658449,45,9,695,43134.65,77330.35,1,0,1,0,1,582,6633.3755,0,France,Gold,Adult,Medium,Low,Medium,Medium Risk,0,0.4489400898433547,0
15694450,42,5,677,99580.13,21007.96,1,1,0,0,1,627,6352.95108,0,France,Gold,Adult,Medium,Medium,Medium,Medium Risk,0,0.5887773652264232,1
15605666,34,6,720,110717.38,9398.45,1,1,1,0,1,301,7947.58405,1,France,Gold,Adult,Medium,Medium,Medium,Medium Risk,0,0.4407380078562422,0
15615126,37,3,780,0.0,182156.81,2,0,0,1,4,991,2185.88172,1,France,Platinum,Adult,High,Zero,Low,Churned,1,0.28764438802059433,0
15726588,36,3,653,0.0,110525.6,2,0,0,0,2,504,1326.3072,1,Spain,Platinum,Adult,Medium,Zero,Low,Medium Risk,0,0.15572150950626415,0
15645095,28,3,674,0.0,51536.99,1,1,0,0,5,409,618.44388,1,France,Platinum,Adult,Medium,Zero,Low,Medium Risk,0,0.4341899532922742,0
15808960,40,5,620,108197.11,49722.34,2,1,0,0,5,951,7386.82872,0,Germany,Silver,Adult,Medium,Medium,Medium,High Risk,0,0.3994634133500755,0
15729435,40,6,623,0.0,66119.07,2,1,1,0,5,742,1388.50047,0,France,Platinum,Adult,Medium,Zero,Low,Low Risk,0,0.09190574865213723,0
